776	4	mabel	0.000149852	0.116285
777	4	m	0.000149852	0.116435
778	4	lives	0.000149852	0.116585
779	4	less	0.000149852	0.116735
780	4	led	0.000149852	0.116885
781	4	lay	0.000149852	0.117034
782	4	kitchen	0.000149852	0.117184
783	4	jurymen	0.000149852	0.117334
784	4	jurors	0.000149852	0.117484
785	4	jumping	0.000149852	0.117634
786	4	judge	0.000149852	0.117784
787	4	indignantly	0.000149852	0.117934
788	4	hours	0.000149852	0.118083
789	4	honour	0.000149852	0.118233
790	4	hers	0.000149852	0.118383
791	4	held	0.000149852	0.118533
792	4	hearing	0.000149852	0.118683
793	4	grunted	0.000149852	0.118833
794	4	green	0.000149852	0.118983
795	4	grass	0.000149852	0.119132
796	4	girl	0.000149852	0.119282
797	4	frowning	0.000149852	0.119432
798	4	french	0.000149852	0.119582
799	4	fond	0.000149852	0.119732
800	4	fire	0.000149852	0.119882
801	4	fellow	0.000149852	0.120031
802	4	fear	0.000149852	0.120181
803	4	fast	0.000149852	0.120331
804	4	fallen	0.000149852	0.120481
805	4	except	0.000149852	0.120631
806	4	escape	0.000149852	0.120781
807	4	earth	0.000149852	0.120931
808	4	duck	0.000149852	0.12108
809	4	doubt	0.000149852	0.12123
810	4	dish	0.000149852	0.12138
811	4	digging	0.000149852	0.12153
812	4	difficulty	0.000149852	0.12168
813	4	deeply	0.000149852	0.12183
814	4	decidedly	0.000149852	0.12198
815	4	dead	0.000149852	0.122129
816	4	days	0.000149852	0.122279
817	4	crumbs	0.000149852	0.122429
818	4	crowd	0.000149852	0.122579
819	4	creature	0.000149852	0.122729
820	4	corner	0.000149852	0.122879
821	4	consider	0.000149852	0.123029
822	4	confused	0.000149852	0.123178
823	4	chance	0.000149852	0.123328
824	4	catch	0.000149852	0.123478
825	4	carried	0.000149852	0.123628
826	4	care	0.000149852	0.123778
827	4	capital	0.000149852	0.123928
828	4	busily	0.000149852	0.124077
829	4	breath	0.000149852	0.124227
830	4	bowed	0.000149852	0.124377
831	4	bottom	0.000149852	0.124527
832	4	boots	0.000149852	0.124677
833	4	bill's	0.000149852	0.124827
834	4	besides	0.000149852	0.124977
835	4	begins	0.000149852	0.125126
836	4	beau	0.000149852	0.125276
837	4	beat	0.000149852	0.125426
838	4	bats	0.000149852	0.125576
839	4	argument	0.000149852	0.125726
840	4	arches	0.000149852	0.125876
841	4	answered	0.000149852	0.126026
842	4	ann	0.000149852	0.126175
843	4	animals	0.000149852	0.126325
844	4	alone	0.000149852	0.126475
845	4	alas	0.000149852	0.126625
846	4	age	0.000149852	0.126775
847	3	yours	0.000112389	0.0951935
848	3	yesterday	0.000112389	0.0953059
849	3	wrote	0.000112389	0.0954183
850	3	worse	0.000112389	0.0955307
851	3	wonderland	0.000112389	0.0956431
852	3	whisper	0.000112389	0.0957554
853	3	whiskers	0.000112389	0.0958678
854	3	whatever	0.000112389	0.0959802
855	3	week	0.000112389	0.0960926
856	3	watching	0.000112389	0.096205
857	3	washing	0.000112389	0.0963174
858	3	voices	0.000112389	0.0964298
859	3	venture	0.000112389	0.0965422
860	3	upset	0.000112389	0.0966546
861	3	unfortunate	0.000112389	0.0967669
862	3	twenty	0.000112389	0.0968793
863	3	turns	0.000112389	0.0969917
864	3	tucked	0.000112389	0.0971041
865	3	trumpet	0.000112389	0.0972165
866	3	trial's	0.000112389	0.0973289
867	3	tossing	0.000112389	0.0974413
868	3	tortoise	0.000112389	0.0975537
869	3	toes	0.000112389	0.0976661
870	3	timid	0.000112389	0.0977784
871	3	throw	0.000112389	0.0978908
872	3	themselves	0.000112389	0.0980032
873	3	telescope	0.000112389	0.0981156
874	3	teacup	0.000112389	0.098228
875	3	tasted	0.000112389	0.0983404
876	3	tails	0.000112389	0.0984528
877	3	sulky	0.000112389	0.0985652
878	3	suit	0.000112389	0.0986776
879	3	succeeded	0.000112389	0.0987899
880	3	stopped	0.000112389	0.0989023
881	3	staring	0.000112389	0.0990147
882	3	stairs	0.000112389	0.0991271
883	3	spread	0.000112389	0.0992395
884	3	speech	0.000112389	0.0993519
885	3	spectacles	0.000112389	0.0994643
886	3	sorts	0.000112389	0.0995767
887	3	somewhere	0.000112389	0.0996891
888	3	solemn	0.000112389	0.0998014
889	3	sobbing	0.000112389	0.0999138
890	3	snail	0.000112389	0.100026
891	3	smaller	0.000112389	0.100139
892	3	slipped	0.000112389	0.100251
893	3	simply	0.000112389	0.100363
894	3	sighing	0.000112389	0.100476
895	3	show	0.000112389	0.100588
896	3	she'll	0.000112389	0.100701
897	3	shaped	0.000112389	0.100813
898	3	shaking	0.000112389	0.100925
899	3	settled	0.000112389	0.101038
900	3	serpents	0.000112389	0.10115
901	3	sense	0.000112389	0.101263
902	3	sad	0.000112389	0.101375
903	3	rules	0.000112389	0.101487
904	3	roses	0.000112389	0.1016
905	3	repeating	0.000112389	0.101712
906	3	remarks	0.000112389	0.101824
907	3	remarking	0.000112389	0.101937
908	3	remained	0.000112389	0.102049
909	3	red	0.000112389	0.102162
910	3	real	0.000112389	0.102274
911	3	reading	0.000112389	0.102386
912	3	putting	0.000112389	0.102499
913	3	proper	0.000112389	0.102611
914	3	pressed	0.000112389	0.102724
915	3	present	0.000112389	0.102836
916	3	pray	0.000112389	0.102948
917	3	possibly	0.000112389	0.103061
918	3	poison	0.000112389	0.103173
919	3	pleaded	0.000112389	0.103286
920	3	plate	0.000112389	0.103398
921	3	pity	0.000112389	0.10351
922	3	pieces	0.000112389	0.103623
923	3	pie	0.000112389	0.103735
924	3	picked	0.000112389	0.103847
925	3	peeped	0.000112389	0.10396
926	3	paw	0.000112389	0.104072
927	3	pattering	0.000112389	0.104185
928	3	pat	0.000112389	0.104297
929	3	past	0.000112389	0.104409
930	3	passion	0.000112389	0.104522
931	3	panther	0.000112389	0.104634
932	3	owl	0.000112389	0.104747
933	3	order	0.000112389	0.104859
934	3	opening	0.000112389	0.104971
935	3	o'clock	0.000112389	0.105084
936	3	obliged	0.000112389	0.105196
937	3	o	0.000112389	0.105309
938	3	nursing	0.000112389	0.105421
939	3	nurse	0.000112389	0.105533
940	3	notion	0.000112389	0.105646
941	3	nor	0.000112389	0.105758
942	3	noise	0.000112389	0.10587
943	3	nibbling	0.000112389	0.105983
944	3	needn't	0.000112389	0.106095
945	3	muttering	0.000112389	0.106208
946	3	mustard	0.000112389	0.10632
947	3	music	0.000112389	0.106432
948	3	muchness	0.000112389	0.106545
949	3	moving	0.000112389	0.106657
950	3	move	0.000112389	0.10677
951	3	mistake	0.000112389	0.106882
952	3	miles	0.000112389	0.106994
953	3	met	0.000112389	0.107107
954	3	mentioned	0.000112389	0.107219
955	3	mark	0.000112389	0.107332
956	3	love	0.000112389	0.107444
957	3	loudly	0.000112389	0.107556
958	3	lost	0.000112389	0.107669
959	3	longer	0.000112389	0.107781
960	3	livery	0.000112389	0.107893
961	3	lived	0.000112389	0.108006
962	3	listening	0.000112389	0.108118
963	3	list	0.000112389	0.108231
964	3	letter	0.000112389	0.108343
965	3	lesson	0.000112389	0.108455
966	3	legs	0.000112389	0.108568
967	3	later	0.000112389	0.10868
968	3	lady	0.000112389	0.108793
969	3	knowledge	0.000112389	0.108905
970	3	knocking	0.000112389	0.109017
971	3	knife	0.000112389	0.10913
972	3	kick	0.000112389	0.109242
973	3	joined	0.000112389	0.109355
974	3	instead	0.000112389	0.109467
975	3	instance	0.000112389	0.109579
976	3	impossible	0.000112389	0.109692
977	3	immediately	0.000112389	0.109804
978	3	hush	0.000112389	0.109916
979	3	hurt	0.000112389	0.110029
980	3	hunting	0.000112389	0.110141
981	3	hungry	0.000112389	0.110254
982	3	howling	0.000112389	0.110366
983	3	hoping	0.000112389	0.110478
984	3	hope	0.000112389	0.110591
985	3	holding	0.000112389	0.110703
986	3	hoarse	0.000112389	0.110816
987	3	he's	0.000112389	0.110928
988	3	hedgehogs	0.000112389	0.11104
989	3	hanging	0.000112389	0.111153
990	3	handed	0.000112389	0.111265
991	3	guests	0.000112389	0.111378
992	3	guessed	0.000112389	0.11149
993	3	guess	0.000112389	0.111602
994	3	growl	0.000112389	0.111715
995	3	grinned	0.000112389	0.111827
996	3	gravely	0.000112389	0.111939
997	3	grave	0.000112389	0.112052
998	3	grand	0.000112389	0.112164
999	3	girls	0.000112389	0.112277
1000	3	gently	0.000112389	0.112389
1001	3	general	0.000112389	0.112501
1002	3	fury	0.000112389	0.112614
1003	3	further	0.000112389	0.112726
1004	3	fur	0.000112389	0.112839
1005	3	funny	0.000112389	0.112951
1006	3	fun	0.000112389	0.113063
1007	3	frog	0.000112389	0.113176
1008	3	friend	0.000112389	0.113288
1009	3	free	0.000112389	0.113401
1010	3	forgetting	0.000112389	0.113513
1011	3	follows	0.000112389	0.113625
1012	3	folded	0.000112389	0.113738
1013	3	fly	0.000112389	0.11385
1014	3	floor	0.000112389	0.113962
1015	3	fit	0.000112389	0.114075
1016	3	finding	0.000112389	0.114187
1017	3	filled	0.000112389	0.1143
1018	3	figure	0.000112389	0.114412
1019	3	faster	0.000112389	0.114524
1020	3	expecting	0.000112389	0.114637
1021	3	execution	0.000112389	0.114749
1022	3	em	0.000112389	0.114862
1023	3	elbow	0.000112389	0.114974
1024	3	effect	0.000112389	0.115086
1025	3	edge	0.000112389	0.115199
1026	3	easily	0.000112389	0.115311
1027	3	eaglet	0.000112389	0.115424
1028	3	eager	0.000112389	0.115536
1029	3	dull	0.000112389	0.115648
1030	3	duchess's	0.000112389	0.115761
1031	3	drawling	0.000112389	0.115873
1032	3	doth	0.000112389	0.115985
1033	3	dogs	0.000112389	0.116098
1034	3	directions	0.000112389	0.11621
1035	3	delight	0.000112389	0.116323
1036	3	decided	0.000112389	0.116435
1037	3	dears	0.000112389	0.116547
1038	3	dark	0.000112389	0.11666
1039	3	cry	0.000112389	0.116772
1040	3	crown	0.000112389	0.116885
1041	3	crossed	0.000112389	0.116997
1042	3	cross	0.000112389	0.117109
1043	3	crash	0.000112389	0.117222
1044	3	crab	0.000112389	0.117334
1045	3	courage	0.000112389	0.117447
1046	3	considering	0.000112389	0.117559
1047	3	considered	0.000112389	0.117671
1048	3	confusing	0.000112389	0.117784
1049	3	civil	0.000112389	0.117896
1050	3	choked	0.000112389	0.118008
1051	3	cheered	0.000112389	0.118121
1052	3	checked	0.000112389	0.118233
1053	3	certain	0.000112389	0.118346
1054	3	cautiously	0.000112389	0.118458
1055	3	cause	0.000112389	0.11857
1056	3	caught	0.000112389	0.118683
1057	3	caucus	0.000112389	0.118795
1058	3	carefully	0.000112389	0.118908
1059	3	cards	0.000112389	0.11902
1060	3	candle	0.000112389	0.119132
1061	3	cakes	0.000112389	0.119245
1062	3	cake	0.000112389	0.119357
1063	3	brought	0.000112389	0.11947
1064	3	bringing	0.000112389	0.119582
1065	3	bring	0.000112389	0.119694
1066	3	breathe	0.000112389	0.119807
1067	3	boy	0.000112389	0.119919
1068	3	below	0.000112389	0.120031
1069	3	beheaded	0.000112389	0.120144
1070	3	bat	0.000112389	0.120256
1071	3	bank	0.000112389	0.120369
1072	3	attending	0.000112389	0.120481
1073	3	around	0.000112389	0.120593
1074	3	anxious	0.000112389	0.120706
1075	3	allow	0.000112389	0.120818
1076	3	alive	0.000112389	0.120931
1077	3	advantage	0.000112389	0.121043
1078	3	advance	0.000112389	0.121155
1079	3	above	0.000112389	0.121268
1080	2	year	7.4926e-05	0.0809201
1081	2	yawning	7.4926e-05	0.080995
1082	2	yawned	7.4926e-05	0.0810699
1083	2	wretched	7.4926e-05	0.0811449
1084	2	wonderful	7.4926e-05	0.0812198
1085	2	won	7.4926e-05	0.0812947
1086	2	woman	7.4926e-05	0.0813696
1087	2	within	7.4926e-05	0.0814446
1088	2	wise	7.4926e-05	0.0815195
1089	2	wink	7.4926e-05	0.0815944
1090	2	wine	7.4926e-05	0.0816694
1091	2	wind	7.4926e-05	0.0817443
1092	2	wildly	7.4926e-05	0.0818192
1093	2	wild	7.4926e-05	0.0818941
1094	2	wig	7.4926e-05	0.0819691
1095	2	wide	7.4926e-05	0.082044
1096	2	whose	7.4926e-05	0.0821189
1097	2	who's	7.4926e-05	0.0821938
1098	2	wherever	7.4926e-05	0.0822688
1099	2	where's	7.4926e-05	0.0823437
1100	2	we've	7.4926e-05	0.0824186
1101	2	wet	7.4926e-05	0.0824935
1102	2	we're	7.4926e-05	0.0825685
1103	2	weak	7.4926e-05	0.0826434
1104	2	watched	7.4926e-05	0.0827183
1105	2	wasting	7.4926e-05	0.0827932
1106	2	wash	7.4926e-05	0.0828682
1107	2	wants	7.4926e-05	0.0829431
1108	2	wandering	7.4926e-05	0.083018
1109	2	wandered	7.4926e-05	0.0830929
1110	2	wake	7.4926e-05	0.0831679
1111	2	waistcoat	7.4926e-05	0.0832428
1112	2	violent	7.4926e-05	0.0833177
1113	2	usually	7.4926e-05	0.0833926
1114	2	using	7.4926e-05	0.0834676
1115	2	useful	7.4926e-05	0.0835425
1116	2	unrolled	7.4926e-05	0.0836174
1117	2	unpleasant	7.4926e-05	0.0836924
1118	2	unless	7.4926e-05	0.0837673
1119	2	unhappy	7.4926e-05	0.0838422
1120	2	unfolded	7.4926e-05	0.0839171
1121	2	uneasily	7.4926e-05	0.0839921
1122	2	undertone	7.4926e-05	0.084067
1123	2	ugly	7.4926e-05	0.0841419
1124	2	uglification	7.4926e-05	0.0842168
1125	2	ugh	7.4926e-05	0.0842918
1126	2	twist	7.4926e-05	0.0843667
1127	2	tut	7.4926e-05	0.0844416
1128	2	turtle's	7.4926e-05	0.0845165
1129	2	turtles	7.4926e-05	0.0845915
1130	2	tumbling	7.4926e-05	0.0846664
1131	2	trotting	7.4926e-05	0.0847413
1132	2	triumphantly	7.4926e-05	0.0848162
1133	2	trembled	7.4926e-05	0.0848912
1134	2	treading	7.4926e-05	0.0849661
1135	2	tones	7.4926e-05	0.085041
1136	2	tiptoe	7.4926e-05	0.0851159
1137	2	thump	7.4926e-05	0.0851909
1138	2	throwing	7.4926e-05	0.0852658
1139	2	throat	7.4926e-05	0.0853407
1140	2	threw	7.4926e-05	0.0854157
1141	2	thousand	7.4926e-05	0.0854906
1142	2	thoughts	7.4926e-05	0.0855655
1143	2	thoroughly	7.4926e-05	0.0856404
1144	2	thistle	7.4926e-05	0.0857154
1145	2	tempered	7.4926e-05	0.0857903
1146	2	tells	7.4926e-05	0.0858652
1147	2	telling	7.4926e-05	0.0859401
1148	2	teacups	7.4926e-05	0.0860151
1149	2	taste	7.4926e-05	0.08609
1150	2	taller	7.4926e-05	0.0861649
1151	2	takes	7.4926e-05	0.0862398
1152	2	swimming	7.4926e-05	0.0863148
1153	2	sun	7.4926e-05	0.0863897
1154	2	summer	7.4926e-05	0.0864646
1155	2	sulkily	7.4926e-05	0.0865395
1156	2	sugar	7.4926e-05	0.0866145
1157	2	struck	7.4926e-05	0.0866894
1158	2	stretching	7.4926e-05	0.0867643
1159	2	stretched	7.4926e-05	0.0868392
1160	2	straight	7.4926e-05	0.0869142
1161	2	stoop	7.4926e-05	0.0869891
1162	2	stole	7.4926e-05	0.087064
1163	2	stirring	7.4926e-05	0.087139
1164	2	startled	7.4926e-05	0.0872139
1165	2	started	7.4926e-05	0.0872888
1166	2	stamping	7.4926e-05	0.0873637
1167	2	squeaking	7.4926e-05	0.0874387
1168	2	spoon	7.4926e-05	0.0875136
1169	2	splashing	7.4926e-05	0.0875885
1170	2	sorrowful	7.4926e-05	0.0876634
1171	2	sorrow	7.4926e-05	0.0877384
1172	2	sooner	7.4926e-05	0.0878133
1173	2	somersault	7.4926e-05	0.0878882
1174	2	sneezes	7.4926e-05	0.0879631
1175	2	sneeze	7.4926e-05	0.0880381
1176	2	snatch	7.4926e-05	0.088113
1177	2	smoking	7.4926e-05	0.0881879
1178	2	smiling	7.4926e-05	0.0882628
1179	2	smiled	7.4926e-05	0.0883378
1180	2	smile	7.4926e-05	0.0884127
1181	2	smallest	7.4926e-05	0.0884876
1182	2	six	7.4926e-05	0.0885625
1183	2	sisters	7.4926e-05	0.0886375
1184	2	singing	7.4926e-05	0.0887124
1185	2	singers	7.4926e-05	0.0887873
1186	2	signed	7.4926e-05	0.0888622
1187	2	shutting	7.4926e-05	0.0889372
1188	2	showing	7.4926e-05	0.0890121
1189	2	shower	7.4926e-05	0.089087
1190	2	shouting	7.4926e-05	0.089162
1191	2	shorter	7.4926e-05	0.0892369
1192	2	shelves	7.4926e-05	0.0893118
1193	2	she'd	7.4926e-05	0.0893867
1194	2	sh	7.4926e-05	0.0894617
1195	2	sent	7.4926e-05	0.0895366
1196	2	sensation	7.4926e-05	0.0896115
1197	2	sending	7.4926e-05	0.0896864
1198	2	sell	7.4926e-05	0.0897614
1199	2	secondly	7.4926e-05	0.0898363
1200	2	scroll	7.4926e-05	0.0899112
1201	2	scream	7.4926e-05	0.0899861
1202	2	sang	7.4926e-05	0.0900611
1203	2	salt	7.4926e-05	0.090136
1204	2	safe	7.4926e-05	0.0902109
1205	2	rush	7.4926e-05	0.0902858
1206	2	rude	7.4926e-05	0.0903608
1207	2	rubbing	7.4926e-05	0.0904357
1208	2	royal	7.4926e-05	0.0905106
1209	2	row	7.4926e-05	0.0905855
1210	2	roots	7.4926e-05	0.0906605
1211	2	rome	7.4926e-05	0.0907354
1212	2	ringlets	7.4926e-05	0.0908103
1213	2	ring	7.4926e-05	0.0908853
1214	2	riddles	7.4926e-05	0.0909602
1215	2	returned	7.4926e-05	0.0910351
1216	2	resting	7.4926e-05	0.09111
1217	2	removed	7.4926e-05	0.091185
1218	2	remarkable	7.4926e-05	0.0912599
1219	2	relief	7.4926e-05	0.0913348
1220	2	regular	7.4926e-05	0.0914097
1221	2	recovered	7.4926e-05	0.0914847
1222	2	raving	7.4926e-05	0.0915596
1223	2	rattling	7.4926e-05	0.0916345
1224	2	rapidly	7.4926e-05	0.0917094
1225	2	raised	7.4926e-05	0.0917844
1226	2	railway	7.4926e-05	0.0918593
1227	2	quiet	7.4926e-05	0.0919342
1228	2	quickly	7.4926e-05	0.0920091
1229	2	quick	7.4926e-05	0.0920841
1230	2	quarrelling	7.4926e-05	0.092159
1231	2	purring	7.4926e-05	0.0922339
1232	2	proves	7.4926e-05	0.0923088
1233	2	proved	7.4926e-05	0.0923838
1234	2	proud	7.4926e-05	0.0924587
1235	2	proceed	7.4926e-05	0.0925336
1236	2	presents	7.4926e-05	0.0926085
1237	2	presently	7.4926e-05	0.0926835
1238	2	position	7.4926e-05	0.0927584
1239	2	plenty	7.4926e-05	0.0928333
1240	2	pleasure	7.4926e-05	0.0929083
1241	2	playing	7.4926e-05	0.0929832
1242	2	plates	7.4926e-05	0.0930581
1243	2	places	7.4926e-05	0.093133
1244	2	pinched	7.4926e-05	0.093208
1245	2	pinch	7.4926e-05	0.0932829
1246	2	picking	7.4926e-05	0.0933578
1247	2	personal	7.4926e-05	0.0934327
1248	2	persisted	7.4926e-05	0.0935077
1249	2	pennyworth	7.4926e-05	0.0935826
1250	2	pencil	7.4926e-05	0.0936575
1251	2	pebbles	7.4926e-05	0.0937324
1252	2	pause	7.4926e-05	0.0938074
1253	2	patiently	7.4926e-05	0.0938823
1254	2	part	7.4926e-05	0.0939572
1255	2	paris	7.4926e-05	0.0940321
1256	2	parchment	7.4926e-05	0.0941071
1257	2	panting	7.4926e-05	0.094182
1258	2	painting	7.4926e-05	0.0942569
1259	2	ornamented	7.4926e-05	0.0943318
1260	2	ordering	7.4926e-05	0.0944068
1261	2	older	7.4926e-05	0.0944817
1262	2	offer	7.4926e-05	0.0945566
1263	2	occurred	7.4926e-05	0.0946316
1264	2	nowhere	7.4926e-05	0.0947065
1265	2	note	7.4926e-05	0.0947814
1266	2	northumbria	7.4926e-05	0.0948563
1267	2	nicely	7.4926e-05	0.0949313
1268	2	nibbled	7.4926e-05	0.0950062
1269	2	neither	7.4926e-05	0.0950811
1270	2	neatly	7.4926e-05	0.095156
1271	2	narrow	7.4926e-05	0.095231
1272	2	names	7.4926e-05	0.0953059
1273	2	mystery	7.4926e-05	0.0953808
1274	2	muttered	7.4926e-05	0.0954557
1275	2	mostly	7.4926e-05	0.0955307
1276	2	morcar	7.4926e-05	0.0956056
1277	2	month	7.4926e-05	0.0956805
1278	2	moment's	7.4926e-05	0.0957554
1279	2	mixed	7.4926e-05	0.0958304
1280	2	missed	7.4926e-05	0.0959053
1281	2	miserable	7.4926e-05	0.0959802
1282	2	milk	7.4926e-05	0.0960551
1283	2	mile	7.4926e-05	0.0961301
1284	2	messages	7.4926e-05	0.096205
1285	2	merely	7.4926e-05	0.0962799
1286	2	mercia	7.4926e-05	0.0963548
1287	2	meet	7.4926e-05	0.0964298
1288	2	meekly	7.4926e-05	0.0965047
1289	2	maybe	7.4926e-05	0.0965796
1290	2	matters	7.4926e-05	0.0966546
1291	2	manner	7.4926e-05	0.0967295
1292	2	ma	7.4926e-05	0.0968044
1293	2	luckily	7.4926e-05	0.0968793
1294	2	lovely	7.4926e-05	0.0969543
1295	2	longitude	7.4926e-05	0.0970292
1296	2	longed	7.4926e-05	0.0971041
1297	2	lonely	7.4926e-05	0.097179
1298	2	locks	7.4926e-05	0.097254
1299	2	living	7.4926e-05	0.0973289
1300	2	line	7.4926e-05	0.0974038
1301	2	lie	7.4926e-05	0.0974787
1302	2	legged	7.4926e-05	0.0975537
1303	2	lefthand	7.4926e-05	0.0976286
1304	2	learnt	7.4926e-05	0.0977035
1305	2	learning	7.4926e-05	0.0977784
1306	2	leaning	7.4926e-05	0.0978534
1307	2	law	7.4926e-05	0.0979283
1308	2	laughing	7.4926e-05	0.0980032
1309	2	laughed	7.4926e-05	0.0980781
1310	2	latitude	7.4926e-05	0.0981531
1311	2	lasted	7.4926e-05	0.098228
1312	2	lap	7.4926e-05	0.0983029
1313	2	laid	7.4926e-05	0.0983779
1314	2	label	7.4926e-05	0.0984528
1315	2	knows	7.4926e-05	0.0985277
1316	2	knowing	7.4926e-05	0.0986026
1317	2	knot	7.4926e-05	0.0986776
1318	2	king's	7.4926e-05	0.0987525
1319	2	kindly	7.4926e-05	0.0988274
1320	2	keeping	7.4926e-05	0.0989023
1321	2	jaws	7.4926e-05	0.0989773
1322	2	jar	7.4926e-05	0.0990522
1323	2	invited	7.4926e-05	0.0991271
1324	2	invitation	7.4926e-05	0.099202
1325	2	introduce	7.4926e-05	0.099277
1326	2	interrupting	7.4926e-05	0.0993519
1327	2	inside	7.4926e-05	0.0994268
1328	2	imagine	7.4926e-05	0.0995017
1329	2	ill	7.4926e-05	0.0995767
1330	2	hurriedly	7.4926e-05	0.0996516
1331	2	humbly	7.4926e-05	0.0997265
1332	2	hour	7.4926e-05	0.0998014
1333	2	hit	7.4926e-05	0.0998764
1334	2	hint	7.4926e-05	0.0999513
1335	2	hedge	7.4926e-05	0.100026
1336	2	heavy	7.4926e-05	0.100101
1337	2	heart	7.4926e-05	0.100176
1338	2	hate	7.4926e-05	0.100251
1339	2	hasn't	7.4926e-05	0.100326
1340	2	goose	7.4926e-05	0.100401
1341	2	goldfish	7.4926e-05	0.100476
1342	2	giving	7.4926e-05	0.100551
1343	2	giddy	7.4926e-05	0.100626
1344	2	front	7.4926e-05	0.100701
1345	2	fright	7.4926e-05	0.100775
1346	2	friends	7.4926e-05	0.10085
1347	2	fountains	7.4926e-05	0.100925
1348	2	forgot	7.4926e-05	0.101
1349	2	forget	7.4926e-05	0.101075
1350	2	forehead	7.4926e-05	0.10115
1351	2	footsteps	7.4926e-05	0.101225
1352	2	follow	7.4926e-05	0.1013
1353	2	flowers	7.4926e-05	0.101375
1354	2	flower	7.4926e-05	0.10145
1355	2	flat	7.4926e-05	0.101525
1356	2	flamingoes	7.4926e-05	0.1016
1357	2	fine	7.4926e-05	0.101675
1358	2	fight	7.4926e-05	0.10175
1359	2	ferrets	7.4926e-05	0.101824
1360	2	feelings	7.4926e-05	0.101899
1361	2	feeble	7.4926e-05	0.101974
1362	2	fashion	7.4926e-05	0.102049
1363	2	fancied	7.4926e-05	0.102124
1364	2	falling	7.4926e-05	0.102199
1365	2	extremely	7.4926e-05	0.102274
1366	2	extraordinary	7.4926e-05	0.102349
1367	2	explanation	7.4926e-05	0.102424
1368	2	experiment	7.4926e-05	0.102499
1369	2	executions	7.4926e-05	0.102574
1370	2	excellent	7.4926e-05	0.102649
1371	2	examine	7.4926e-05	0.102724
1372	2	everything's	7.4926e-05	0.102798
1373	2	entirely	7.4926e-05	0.102873
1374	2	entangled	7.4926e-05	0.102948
1375	2	ending	7.4926e-05	0.103023
1376	2	encouraging	7.4926e-05	0.103098
1377	2	eel	7.4926e-05	0.103173
1378	2	edwin	7.4926e-05	0.103248
1379	2	editions	7.4926e-05	0.103323
1380	2	easy	7.4926e-05	0.103398
1381	2	earnestly	7.4926e-05	0.103473
1382	2	earls	7.4926e-05	0.103548
1383	2	drunk	7.4926e-05	0.103623
1384	2	drive	7.4926e-05	0.103698
1385	2	dreadful	7.4926e-05	0.103773
1386	2	doubtfully	7.4926e-05	0.103847
1387	2	doubtful	7.4926e-05	0.103922
1388	2	doors	7.4926e-05	0.103997
1389	2	dog	7.4926e-05	0.104072
1390	2	distant	7.4926e-05	0.104147
1391	2	dispute	7.4926e-05	0.104222
1392	2	dishes	7.4926e-05	0.104297
1393	2	disappeared	7.4926e-05	0.104372
1394	2	directly	7.4926e-05	0.104447
1395	2	directed	7.4926e-05	0.104522
1396	2	dipped	7.4926e-05	0.104597
1397	2	dinner	7.4926e-05	0.104672
1398	2	dinn	7.4926e-05	0.104747
1399	2	dinah'll	7.4926e-05	0.104821
1400	2	difficult	7.4926e-05	0.104896
1401	2	deny	7.4926e-05	0.104971
1402	2	denied	7.4926e-05	0.105046
1403	2	delightful	7.4926e-05	0.105121
1404	2	delighted	7.4926e-05	0.105196
1405	2	declare	7.4926e-05	0.105271
1406	2	dancing	7.4926e-05	0.105346
1407	2	custody	7.4926e-05	0.105421
1408	2	cushion	7.4926e-05	0.105496
1409	2	curled	7.4926e-05	0.105571
1410	2	curiouser	7.4926e-05	0.105646
1411	2	cupboards	7.4926e-05	0.105721
1412	2	cup	7.4926e-05	0.105796
1413	2	cucumber	7.4926e-05	0.10587
1414	2	crying	7.4926e-05	0.105945
1415	2	crimson	7.4926e-05	0.10602
1416	2	courtiers	7.4926e-05	0.106095
1417	2	cool	7.4926e-05	0.10617
1418	2	contemptuously	7.4926e-05	0.106245
1419	2	constant	7.4926e-05	0.10632
1420	2	conqueror	7.4926e-05	0.106395
1421	2	conclusion	7.4926e-05	0.10647
1422	2	concluded	7.4926e-05	0.106545
1423	2	concert	7.4926e-05	0.10662
1424	2	comfits	7.4926e-05	0.106695
1425	2	comes	7.4926e-05	0.10677
1426	2	collected	7.4926e-05	0.106844
1427	2	coaxing	7.4926e-05	0.106919
1428	2	closed	7.4926e-05	0.106994
1429	2	clock	7.4926e-05	0.107069
1430	2	clever	7.4926e-05	0.107144
1431	2	clear	7.4926e-05	0.107219
1432	2	claws	7.4926e-05	0.107294
1433	2	chose	7.4926e-05	0.107369
1434	2	choice	7.4926e-05	0.107444
1435	2	changing	7.4926e-05	0.107519
1436	2	changes	7.4926e-05	0.107594
1437	2	caused	7.4926e-05	0.107669
1438	2	cauldron	7.4926e-05	0.107744
1439	2	cat's	7.4926e-05	0.107819
1440	2	catching	7.4926e-05	0.107893
1441	2	carrying	7.4926e-05	0.107968
1442	2	cares	7.4926e-05	0.108043
1443	2	bye	7.4926e-05	0.108118
1444	2	busy	7.4926e-05	0.108193
1445	2	burn	7.4926e-05	0.108268
1446	2	brown	7.4926e-05	0.108343
1447	2	broke	7.4926e-05	0.108418
1448	2	brightened	7.4926e-05	0.108493
1449	2	break	7.4926e-05	0.108568
1450	2	branches	7.4926e-05	0.108643
1451	2	books	7.4926e-05	0.108718
1452	2	body	7.4926e-05	0.108793
